RecordID,Input,Instruction,Move,dir,amount,RopePiece,x,y
1015,D 5,455,2,D,5,T,15,33
1159,R 5,492,1,R,5,T,25,22
2476,R 9,812,7,R,9,H,34,22
5150,D 9,1465,9,D,9,H,80,50
2650,L 4,854,1,L,4,T,17,35
3916,R 3,1132,3,R,3,H,25,35
3693,U 6,1081,1,U,6,T,16,31
2957,R 2,916,2,R,2,T,27,-5
5127,R 7,1459,6,R,7,H,79,50
1245,R 6,514,6,R,6,H,22,21
6333,L 7,1843,6,L,7,T,135,61
6723,R 11,1991,1,R,1,T,137,97
2621,R 8,846,6,R,8,T,16,36
4873,D 6,1393,1,D,6,T,59,66
3474,U 6,1033,2,U,6,H,17,35
1610,R 5,619,2,R,5,H,24,52
5634,L 5,1601,3,L,5,T,86,67
6599,R 10,1940,1,R,1,H,150,85
3487,U 9,1035,8,U,9,T,18,46
1942,D 6,697,6,D,6,T,54,55
4986,R 9,1420,7,R,9,H,49,61
4847,L 7,1388,4,L,7,H,65,62
2017,U 8,712,1,U,8,H,62,53
6120,R 7,1765,3,R,7,H,146,56
56,D 1,39,1,D,1,H,5,9
4660,L 4,1342,1,L,4,H,52,52
57,L 1,40,1,L,1,T,5,9
1007,D 5,453,3,D,5,T,11,37
5686,R 9,1622,5,R,9,H,95,63
2739,U 4,869,4,U,4,T,44,18
6261,L 9,1823,4,L,9,H,146,79
2925,L 2,908,1,L,2,T,22,3
4699,R 4,1355,4,R,4,T,57,49
4965,L 9,1415,6,L,9,T,45,53
2666,D 8,858,1,D,8,H,21,37
772,L 5,375,1,L,5,T,25,15
5930,D 6,1707,5,D,6,H,115,49
1991,R 7,707,2,R,7,T,53,57
5789,L 9,1657,5,L,9,H,97,44
3961,R 4,1145,2,R,4,H,26,47
5848,U 8,1683,3,U,8,H,97,55
5731,U 6,1638,2,U,6,H,107,52
2733,R 8,868,6,R,8,H,42,15
4259,R 5,1220,2,R,5,T,74,62
276,L 3,170,1,L,3,T,7,16
4555,D 5,1317,4,D,5,H,78,57
3211,D 4,978,2,D,4,H,12,13
4080,U 5,1177,2,U,5,T,27,32
5632,L 5,1601,1,L,5,H,87,67
6410,U 8,1864,3,U,8,H,125,77
5596,U 9,1590,6,U,9,H,95,65
2295,D 6,776,3,D,6,T,40,38
5798,L 8,1661,1,L,8,H,92,46
3547,R 9,1049,5,R,9,T,11,29
5838,R 4,1679,3,R,4,T,91,54
6413,U 8,1864,6,U,8,T,125,79
4878,D 6,1393,6,D,6,H,59,61
116,L 2,81,1,L,2,T,5,9
6624,L 9,1948,7,L,9,T,133,86
3801,R 9,1105,4,R,9,T,17,39
1352,D 6,545,5,D,6,H,27,31
4420,D 6,1268,6,D,6,H,76,60
2760,L 9,874,1,L,9,H,39,27
5105,D 9,1452,9,D,9,T,76,50
6295,U 7,1832,3,U,7,H,135,72
4928,D 7,1409,5,D,7,H,51,53
4407,R 6,1266,3,R,6,H,73,62
214,D 1,139,1,D,1,H,10,10
5500,D 7,1569,3,D,7,T,93,66
5580,R 9,1587,9,R,9,T,90,65
1366,L 6,548,5,L,6,H,26,26
5371,U 9,1529,6,U,9,H,96,73
5974,D 5,1718,5,D,5,T,128,51
5717,R 3,1633,3,R,3,H,107,58
832,U 2,395,2,U,2,T,14,25
1126,D 5,486,1,D,5,T,29,24
3905,D 9,1131,1,D,9,H,22,43
3706,U 5,1085,1,U,5,T,15,33
5647,R 6,1604,2,R,6,H,85,60
5557,D 8,1581,7,D,8,T,87,67
6126,D 14,1767,1,D,1,H,149,55
3059,U 9,939,1,U,9,H,7,20
4408,R 6,1266,4,R,6,T,73,62
3833,D 8,1110,5,D,8,T,32,40
5302,U 8,1506,7,U,8,H,101,61
1698,L 6,639,6,L,6,H,47,53
1509,R 1,590,1,R,1,T,10,43
1847,L 8,676,1,L,8,T,53,70
6200,L 1,1799,1,L,1,T,140,72
2443,D 9,805,4,D,9,H,36,29
5001,R 9,1423,7,R,9,H,58,63
490,U 3,268,1,U,3,T,12,23
2546,U 9,832,1,U,9,T,20,28
1491,U 1,584,1,U,1,T,14,40
3287,U 7,994,7,U,7,H,37,30
690,D 4,348,3,D,4,H,7,25
3177,D 2,970,2,D,2,H,18,21
5814,R 4,1665,3,R,4,T,90,45
2451,L 7,807,1,L,7,T,37,24
2374,U 9,790,8,U,9,T,25,32
1567,R 7,605,5,R,7,T,24,34
3082,D 4,942,1,D,4,H,5,27
1542,R 7,599,3,R,7,H,9,37
5043,D 4,1434,4,D,4,T,67,55
5833,D 11,1676,1,D,1,T,90,53
2866,L 9,895,4,L,9,H,46,16
2623,R 8,846,8,R,8,T,18,36
3234,R 4,983,1,R,4,H,16,18
4653,L 4,1340,1,L,4,T,56,55
565,R 1,299,1,R,1,H,17,24
3932,R 9,1136,9,R,9,T,32,33
5639,D 8,1603,2,D,8,H,83,66
3575,D 6,1058,3,D,6,T,15,33
3874,R 4,1122,1,R,4,T,25,41
4242,U 6,1217,6,U,6,H,66,70
5201,D 14,1477,1,D,1,H,96,61
4765,D 8,1368,8,D,8,H,68,53
1203,L 3,503,2,L,3,T,19,23
1777,L 5,658,2,L,5,H,51,54
1585,R 2,612,1,R,2,H,29,42
1671,R 7,633,7,R,7,T,48,60
5873,D 9,1687,9,D,9,T,106,52
4906,D 6,1401,6,D,6,H,54,54
1233,R 1,511,1,R,1,T,15,20
161,R 3,114,1,R,3,T,2,22
1586,R 2,612,2,R,2,T,29,42
3221,U 9,979,8,U,9,H,12,19
3075,L 8,941,2,L,8,T,12,28
6419,R 18,1867,1,R,1,T,127,83
4062,L 6,1173,2,L,6,H,32,32
4077,U 5,1175,5,U,5,T,28,30
6656,R 8,1962,1,R,8,H,136,98
457,U 3,256,2,U,3,T,3,17
3297,U 6,996,3,U,6,T,30,32
4568,L 6,1320,1,L,6,T,84,52
3127,U 6,952,6,U,6,T,20,20
1139,D 6,488,3,D,6,T,30,24
4399,R 9,1264,5,R,9,T,65,61
1408,R 6,562,2,R,6,H,22,36
4759,D 8,1368,2,D,8,T,68,60
3946,U 8,1140,6,U,8,H,26,38
511,U 2,277,1,U,2,T,14,17
4593,R 9,1325,4,R,9,H,73,46
4486,L 13,1293,1,L,1,T,80,50
1884,R 4,685,3,R,4,T,52,73
4562,R 6,1318,6,R,6,H,84,56
4482,R 10,1289,1,R,1,T,79,51
1388,D 3,556,2,D,3,H,26,28
5631,R 14,1600,1,R,1,T,88,67
1221,L 5,508,4,L,5,T,17,19
3806,R 9,1105,9,R,9,T,22,39
1280,D 4,526,2,D,4,T,26,17
5909,U 3,1701,3,U,3,T,102,54
6545,R 8,1918,8,R,8,H,143,86
2751,U 9,872,4,U,9,H,37,22
2656,U 4,856,2,U,4,H,14,36
225,L 3,144,2,L,3,T,7,13
1192,L 5,500,5,L,5,T,21,26
4737,R 3,1364,3,R,3,H,64,59
5427,L 6,1544,3,L,6,T,91,87
1773,U 4,657,2,U,4,H,53,52
2967,L 7,918,3,L,7,H,25,-12
4190,U 9,1204,2,U,9,H,62,62
1592,R 1,614,1,R,1,T,30,46
2754,U 9,872,7,U,9,T,37,24
2617,R 8,846,2,R,8,H,13,36
2438,R 4,804,3,R,4,T,34,33
778,D 2,376,2,D,2,H,21,13
6625,L 9,1948,8,L,9,H,131,86
759,D 5,370,3,D,5,T,21,19
3814,U 9,1108,1,U,9,T,25,35
4075,U 5,1175,3,U,5,T,28,28
2965,L 7,918,1,L,7,H,27,-12
5679,L 3,1620,3,L,3,T,91,61
3320,U 5,1003,1,U,5,T,35,34
6172,L 3,1783,2,L,3,T,145,76
2327,L 8,781,7,L,8,H,34,37
663,U 3,338,3,U,3,T,5,31
3222,U 9,979,9,U,9,H,12,20
4567,D 5,1319,5,D,5,T,84,52
592,R 2,311,1,R,2,T,16,26
5517,R 7,1572,3,R,7,T,87,61
3435,D 11,1025,1,D,1,T,18,33
213,R 3,138,3,R,3,H,10,11
3772,L 6,1101,1,L,6,T,11,29
3440,U 7,1026,5,U,7,H,18,38
154,L 2,109,1,L,2,H,3,21
5480,D 8,1564,7,D,8,T,86,71
2116,U 6,733,6,U,6,H,67,55
5399,U 12,1539,1,U,1,H,87,86
2918,D 7,907,1,D,7,T,23,9
1862,D 1,678,1,D,1,H,52,70
1382,U 6,553,6,U,6,H,24,30
6502,R 7,1906,1,R,7,T,139,74
4373,U 7,1258,1,U,7,T,67,61
4818,R 8,1383,4,R,8,T,64,69
1647,U 7,629,2,U,7,H,41,58
3272,R 6,991,6,R,6,H,31,25
147,U 1,104,1,U,1,H,1,18
275,R 2,169,2,R,2,H,8,17
3422,D 8,1023,5,D,8,H,18,28
6561,R 3,1925,1,R,3,H,135,84
1480,L 4,580,1,L,4,T,15,41
3174,U 5,969,4,U,5,H,18,22
1821,D 4,668,3,D,4,T,49,63
4305,D 6,1234,4,D,6,T,68,76
6036,U 7,1736,4,U,7,H,155,47
433,L 4,245,2,L,4,H,4,13
4237,U 6,1217,1,U,6,H,66,65
6610,U 16,1945,1,U,1,T,145,86
6606,L 7,1943,5,L,7,T,147,86
675,L 5,343,2,L,5,H,6,29
6155,U 10,1780,1,U,1,H,153,68
4298,U 4,1232,3,U,4,H,66,78
5778,U 6,1650,6,U,6,H,102,44
6132,R 5,1769,3,R,5,H,149,55
62,U 1,45,1,U,1,T,4,10
4459,D 7,1283,5,D,7,T,75,55
4149,U 9,1194,1,U,9,T,45,44
3696,U 6,1081,4,U,6,H,15,35
1061,U 6,469,3,U,6,T,21,25
1785,R 6,659,5,R,6,H,53,54
6151,R 16,1776,1,R,1,T,152,65
2742,L 7,871,2,L,7,T,43,18
3419,D 8,1023,2,D,8,H,18,31
4857,R 6,1390,6,R,6,H,68,61
1658,D 7,630,6,D,7,H,41,57
6027,L 6,1733,3,L,6,T,158,44
3482,U 9,1035,3,U,9,T,18,41
271,L 3,167,2,L,3,H,7,16
1154,L 6,491,2,L,6,H,28,22
5210,D 11,1481,1,D,1,T,97,67
5496,R 3,1568,2,R,3,T,91,69
2750,U 9,872,3,U,9,T,37,20
6556,D 17,1921,1,D,1,T,135,85
2981,L 4,921,3,L,4,T,19,-17
1654,D 7,630,2,D,7,T,41,62
1071,R 6,471,3,R,6,T,23,25
883,U 3,413,3,U,3,H,14,19
1328,R 6,539,1,R,6,T,24,31
2537,U 2,828,2,U,2,T,21,23
5501,D 7,1569,4,D,7,T,93,65
4910,U 7,1404,1,U,7,T,54,55
5628,L 8,1599,6,L,8,H,89,67
4011,U 10,1159,1,U,1,H,32,41
5915,R 9,1704,4,R,9,T,106,54
5180,R 9,1472,3,R,9,H,91,51
2167,L 3,747,1,L,3,T,72,43
364,U 1,221,1,U,1,T,11,17
2225,D 4,762,1,D,4,H,52,49
502,R 3,273,1,R,3,T,12,20
3590,U 8,1061,1,U,8,T,10,34
1379,U 6,553,3,U,6,H,24,27
1932,L 7,696,3,L,7,H,58,60
3520,L 10,1042,1,L,1,H,15,35
4854,R 6,1390,3,R,6,T,64,61
4576,D 5,1321,3,D,5,T,78,49
5595,U 9,1590,5,U,9,H,95,64
3762,R 8,1099,3,R,8,T,5,32
1877,U 7,683,4,U,7,T,50,70
4349,D 6,1247,5,D,6,T,70,66
1645,D 2,628,2,D,2,T,41,57
3662,D 9,1074,5,D,9,H,18,32
2803,U 1,883,1,U,1,T,39,24
2048,U 7,718,2,U,7,T,66,51
6288,D 6,1830,3,D,6,H,134,72
565,R 1,299,1,R,1,T,16,25
2169,L 3,747,3,L,3,T,70,42
128,L 1,91,1,L,1,H,2,10
1993,R 7,707,4,R,7,H,56,57
1700,L 5,641,1,L,5,H,46,54
3936,L 4,1137,4,L,4,H,29,33
3497,D 9,1036,9,D,9,T,18,40
1243,R 6,514,4,R,6,H,20,21
1314,U 6,534,3,U,6,T,28,25
2841,R 9,890,7,R,9,H,43,28
4793,U 8,1380,1,U,8,T,66,61
4807,L 9,1382,2,L,9,H,68,69
2770,U 2,875,2,U,2,T,31,28
4156,U 9,1194,8,U,9,H,46,52
1235,U 4,512,2,U,4,H,16,21
3959,L 11,1144,1,L,1,T,25,46
1384,R 3,555,1,R,3,T,24,29
3511,L 9,1039,7,L,9,H,17,40
6244,U 8,1816,1,U,8,T,150,73
5373,U 9,1529,8,U,9,T,96,74
4668,D 5,1344,1,D,5,T,52,52
4344,L 6,1246,6,L,6,T,71,70
4375,U 7,1258,3,U,7,H,67,64
4816,R 8,1383,2,R,8,T,62,69
6226,L 4,1806,4,L,4,H,146,72
4549,R 7,1315,7,R,7,T,79,61
1690,D 3,637,3,D,3,T,51,54
4757,U 9,1367,9,U,9,T,68,60
4960,L 9,1415,1,L,9,H,49,53
2152,U 4,743,4,U,4,T,67,46
5230,D 9,1488,4,D,9,H,102,64
2787,U 3,879,1,U,3,T,35,28
6422,U 3,1870,1,U,3,T,127,83
3863,U 10,1118,1,U,1,H,25,46
2662,R 7,857,4,R,7,T,17,38
186,L 2,124,2,L,2,H,-2,16
4717,R 9,1358,8,R,9,H,66,57
5752,L 8,1643,2,L,8,H,110,48
2722,D 7,867,2,D,7,T,36,21
1017,D 5,455,4,D,5,T,15,31
3759,L 8,1098,8,L,8,H,3,32
2254,D 5,767,5,D,5,T,48,45
4834,D 8,1385,6,D,8,H,63,63
1026,U 3,457,2,U,3,H,21,31
1160,R 5,492,2,R,5,H,26,22
1733,U 5,648,3,U,5,T,45,51
2635,U 4,849,3,U,4,H,19,36
3708,U 5,1085,3,U,5,T,16,35
306,D 2,189,1,D,2,T,4,19
2516,L 7,822,4,L,7,T,27,18
3960,R 4,1145,1,R,4,H,25,47
1922,L 3,694,1,L,3,T,64,56
148,R 1,105,1,R,1,H,2,18
6352,D 6,1850,2,D,6,H,132,70
5823,U 8,1671,3,U,8,T,91,47
6392,D 6,1859,5,D,6,T,134,73
4743,D 7,1365,6,D,7,H,64,53
396,L 4,232,1,L,4,H,5,13
4762,D 8,1368,5,D,8,T,68,57
2575,L 5,837,5,L,5,T,4,36
1799,U 3,662,1,U,3,H,48,61
3990,D 2,1153,2,D,2,T,35,32
2072,D 3,722,3,D,3,T,64,55
5774,U 6,1650,2,U,6,H,102,40
3700,D 5,1082,2,D,5,H,15,35
3295,U 6,996,1,U,6,T,31,30
2775,D 6,876,5,D,6,H,31,24
3559,U 10,1053,1,U,1,H,15,32
3730,D 8,1092,5,D,8,T,16,39
3027,U 7,932,5,U,7,T,21,13
5075,R 6,1443,4,R,6,H,70,53
4037,R 5,1164,3,R,5,H,31,38
2569,R 2,836,1,R,2,H,7,36
2418,L 2,800,2,L,2,T,26,29
1756,R 7,652,5,R,7,T,49,52
4394,L 11,1263,1,L,1,T,62,62
3777,L 6,1101,6,L,6,H,5,28
1951,D 6,699,4,D,6,T,54,56
1906,D 6,690,2,D,6,H,61,63
650,L 2,333,2,L,2,T,8,21
5847,U 8,1683,2,U,8,T,96,53
3030,R 1,933,1,R,1,H,22,16
3219,U 9,979,6,U,9,H,12,17
1042,L 2,462,1,L,2,T,25,29
3403,D 5,1020,4,D,5,T,24,28
2986,U 9,923,1,U,9,T,19,-17
2948,U 4,914,3,U,4,T,26,-1
1496,U 2,586,2,U,2,T,17,42
5444,L 12,1551,1,L,1,T,88,80
3453,L 9,1029,1,L,9,H,17,32
977,L 6,446,1,L,6,H,8,39
3922,D 4,1135,3,D,4,T,24,35
5903,U 5,1699,3,U,5,T,102,50
3041,D 4,935,3,D,4,H,22,21
480,D 4,264,2,D,4,T,11,26
3430,U 9,1024,5,U,9,H,18,30
960,L 5,441,3,L,5,T,15,36
6173,L 3,1783,3,L,3,H,143,76
2253,D 5,767,4,D,5,H,48,45
616,L 3,320,2,L,3,H,15,33
655,U 5,336,1,U,5,T,6,24
3977,D 6,1151,1,D,6,H,29,38
2471,R 9,812,2,R,9,H,29,22
1042,L 2,462,1,L,2,H,25,29
2252,D 5,767,3,D,5,H,48,46
5453,R 6,1555,4,R,6,H,90,81
649,L 2,333,1,L,2,H,8,21
1055,D 3,466,2,D,3,H,21,24
3382,R 3,1017,2,R,3,H,31,39
2533,U 3,826,2,U,3,T,22,20
3221,U 9,979,8,U,9,T,12,18
1262,R 6,520,5,R,6,H,26,22
1802,D 6,663,1,D,6,T,48,62
5088,R 3,1448,2,R,3,H,70,56
1797,L 6,661,5,L,6,T,50,60
5104,D 9,1452,8,D,9,H,76,50
3523,D 10,1044,1,D,1,H,17,34
5218,R 8,1483,7,R,8,T,103,68
1835,L 3,673,3,L,3,H,48,65
1374,L 4,551,4,L,4,H,22,24
3139,R 7,958,1,R,7,H,12,21
5811,D 2,1664,2,D,2,H,88,45
614,U 4,319,4,U,4,T,17,32
3518,D 5,1041,4,D,5,H,16,36
6372,L 6,1853,6,L,6,T,130,73
3124,U 6,952,3,U,6,T,20,17
6414,U 8,1864,7,U,8,H,125,81
3666,D 9,1074,9,D,9,H,18,28
4899,L 9,1400,8,L,9,T,56,60
6581,R 7,1934,2,R,7,T,135,85
5015,R 8,1428,5,R,8,H,63,66
624,R 2,323,2,R,2,H,17,29
5741,R 6,1641,4,R,6,H,110,55
4959,D 4,1414,4,D,4,T,50,54
1180,R 3,497,1,R,3,T,22,26
6046,D 9,1738,6,D,9,T,156,45
6697,D 9,1979,6,D,9,T,134,102
3641,D 8,1070,1,D,8,T,20,42
1125,R 1,485,1,R,1,T,29,24
4102,R 7,1182,7,R,7,T,40,37
19,R 1,13,1,R,1,T,2,-1
3491,D 9,1036,3,D,9,H,18,45
2689,R 8,862,1,R,8,T,15,34
925,U 5,429,5,U,5,H,20,33
3295,U 6,996,1,U,6,H,30,31
2159,R 7,745,5,R,7,H,70,47
5715,R 3,1633,1,R,3,H,105,58
2099,D 7,730,3,D,7,H,64,53
5028,R 6,1430,3,R,6,T,68,59
4032,L 4,1163,2,L,4,T,31,38
6521,R 3,1910,3,R,3,H,139,76
615,L 3,320,1,L,3,H,16,33
2335,R 6,783,5,R,6,H,38,39
1643,R 4,627,4,R,4,H,41,58
5845,D 17,1682,1,D,1,H,97,52
2090,D 7,727,4,D,7,T,65,60
1084,D 6,474,2,D,6,T,23,20
5723,D 9,1636,4,D,9,H,108,55
2849,L 10,892,1,L,1,T,45,24
3129,L 2,953,2,L,2,H,18,21
1996,R 7,707,7,R,7,T,58,57
3440,U 7,1026,5,U,7,T,18,37
4893,L 9,1400,2,L,9,H,61,60
5165,D 8,1468,3,D,8,H,88,51
4131,R 5,1189,5,R,5,T,47,45
4449,D 6,1278,5,D,6,H,76,59
1930,L 7,696,1,L,7,T,61,59
42,U 2,30,2,U,2,H,7,7
2742,L 7,871,2,L,7,H,42,18
6565,D 3,1926,2,D,3,H,137,82
4155,U 9,1194,7,U,9,H,46,51
2570,R 2,836,2,R,2,T,7,36
1318,D 1,535,1,D,1,T,28,28
978,L 6,446,2,L,6,T,8,39
4048,U 12,1167,1,U,1,T,33,32
74,U 2,52,2,U,2,H,5,11
3623,D 8,1064,8,D,8,T,18,44
6343,U 9,1849,2,U,9,T,132,64
4090,R 9,1179,6,R,9,H,32,36
3976,U 12,1150,1,U,1,H,29,39
4917,D 4,1405,1,D,4,H,53,60
6631,U 7,1949,5,U,7,T,130,90
4887,R 6,1399,2,R,6,T,58,60
6528,R 11,1915,1,R,1,T,136,77
5221,L 4,1484,2,L,4,H,103,68
6692,D 9,1979,1,D,9,T,133,106
6355,D 6,1850,5,D,6,H,132,67
6297,U 7,1832,5,U,7,T,135,73
4469,U 7,1285,5,U,7,T,78,56
1736,D 2,649,1,D,2,H,45,53
4272,L 6,1225,1,L,6,T,75,63
6205,R 7,1800,5,R,7,H,144,73
2628,D 6,848,2,D,6,T,19,38
5489,R 8,1565,8,R,8,H,94,69
1283,R 5,527,1,R,5,H,27,14
5757,L 8,1643,7,L,8,T,106,48
709,D 5,355,1,D,5,T,15,26
3536,L 5,1047,4,L,5,H,8,34
5374,U 9,1529,9,U,9,H,96,76
2283,L 5,774,4,L,5,H,33,40
3746,D 7,1097,2,D,7,T,11,38
4331,U 5,1241,4,U,5,H,74,73
1252,R 2,517,2,R,2,H,21,19
1040,R 5,461,4,R,5,T,24,29
1904,U 2,689,2,U,2,T,61,64
137,U 1,98,1,U,1,T,2,12
3578,D 6,1058,6,D,6,H,15,29
4103,L 5,1183,1,L,5,H,40,37
6716,R 6,1988,5,R,6,T,135,100
3605,R 9,1062,8,R,9,T,16,42
6262,L 9,1823,5,L,9,H,145,79
2186,U 8,753,2,U,8,H,69,41
4574,D 5,1321,1,D,5,H,78,50
4377,U 7,1258,5,U,7,H,67,66
2552,U 9,832,7,U,9,H,19,35
4492,U 6,1297,1,U,6,H,78,50
1737,D 2,649,2,D,2,H,45,52
1642,R 4,627,3,R,4,H,40,58
3113,R 7,949,1,R,7,T,14,15
1228,D 5,510,1,D,5,H,15,23
3319,D 1,1002,1,D,1,T,35,34
2275,L 7,772,4,L,7,T,41,39
2720,R 9,866,9,R,9,T,35,22
1949,D 6,699,2,D,6,H,54,57
662,U 3,338,2,U,3,H,5,31
2015,D 6,711,5,D,6,H,62,53
3375,U 1,1015,1,U,1,H,34,39
799,L 3,385,1,L,3,H,17,14
5814,R 4,1665,3,R,4,H,91,45
1641,R 4,627,2,R,4,H,39,58
917,L 4,427,2,L,4,H,22,29
5879,R 4,1690,4,R,4,H,111,50
173,U 3,119,1,U,3,H,4,19
1741,R 7,650,4,R,7,H,49,52
3004,U 8,926,6,U,8,T,22,-3
3913,D 9,1131,9,D,9,H,22,35
1220,L 5,508,3,L,5,H,17,19
5723,D 9,1636,4,D,9,T,108,56
4601,L 9,1327,2,L,9,T,77,46
4970,U 10,1417,1,U,1,T,42,53
3131,L 5,955,1,L,5,T,18,22
5880,D 17,1691,1,D,1,H,111,49
559,U 4,297,1,U,4,T,15,22
1218,L 5,508,1,L,5,H,19,19
4257,D 8,1219,8,D,8,H,73,62
4750,U 9,1367,2,U,9,H,68,54
4068,D 6,1174,2,D,6,H,28,30
500,D 2,272,1,D,2,T,13,21
3132,L 5,955,2,L,5,T,17,22
3145,R 7,958,7,R,7,H,18,21
5853,U 8,1683,8,U,8,H,97,60
1816,U 1,666,1,U,1,T,47,64
6468,D 8,1890,7,D,8,H,139,83
5307,D 4,1507,4,D,4,H,101,58
5889,L 8,1695,3,L,8,H,111,48
184,D 3,123,3,D,3,T,0,17
3629,R 6,1065,6,R,6,T,23,43
3837,U 6,1111,1,U,6,H,32,37
205,U 3,133,2,U,3,T,5,10
3619,D 8,1064,4,D,8,H,18,47
3270,R 6,991,4,R,6,T,28,25
6691,R 11,1978,1,R,1,H,134,107
1249,L 3,516,2,L,3,H,20,19
3678,R 7,1076,7,R,7,T,24,33
5910,R 10,1702,1,R,1,H,103,55
4197,U 9,1204,9,U,9,T,62,68
1341,R 3,542,2,R,3,T,27,33
185,L 2,124,1,L,2,H,-1,16
6090,U 9,1754,6,U,9,H,145,47
4874,D 6,1393,2,D,6,T,59,66
4514,R 2,1303,2,R,2,T,73,48
4710,R 9,1358,1,R,9,H,59,57
3270,R 6,991,4,R,6,H,29,25
5061,U 6,1441,2,U,6,H,72,49
1838,R 5,674,3,R,5,T,50,65
4550,L 2,1316,1,L,2,T,79,61
2331,R 6,783,1,R,6,H,34,39
4111,R 8,1184,4,R,8,H,40,37
5319,U 9,1512,7,U,9,H,101,64
648,D 4,332,4,D,4,T,9,22
1665,R 7,633,1,R,7,T,42,59
524,L 2,281,2,L,2,T,11,22
2857,D 7,894,2,D,7,T,50,22
5347,U 7,1521,3,U,7,H,101,62
2374,U 9,790,8,U,9,H,25,33
6537,U 8,1917,8,U,8,H,135,86
6028,L 6,1733,4,L,6,H,156,44
1151,D 4,490,3,D,4,H,30,23
6250,U 8,1816,7,U,8,H,149,79
5582,D 6,1588,2,D,6,T,91,64
4129,R 5,1189,3,R,5,H,46,45
2817,U 5,887,1,U,5,H,32,33
1844,U 6,675,4,U,6,T,53,68
3729,D 8,1092,4,D,8,H,16,39
4642,U 9,1337,3,U,9,H,55,49
404,R 2,234,1,R,2,H,3,17
4908,L 2,1403,1,L,2,H,54,54
6301,R 5,1833,2,R,5,T,136,76
5207,U 3,1480,1,U,3,H,97,66
6438,R 6,1880,4,R,6,H,131,89
331,D 3,201,3,D,3,H,4,19
1253,D 1,518,1,D,1,H,21,18
2000,L 5,708,4,L,5,T,56,57
1839,R 5,674,4,R,5,H,52,65
4883,D 10,1396,1,D,1,H,57,60
871,D 4,409,3,D,4,H,21,18
338,U 3,207,1,U,3,H,5,21
950,D 5,438,4,D,5,T,17,34
5279,U 4,1501,4,U,4,T,96,54
18,U 2,12,2,U,2,H,2,0
4436,D 5,1274,2,D,5,T,77,64
1079,L 4,473,1,L,4,H,26,21
992,U 4,449,1,U,4,T,7,35
1753,R 7,652,2,R,7,H,47,52
5406,R 9,1540,7,R,9,H,94,86
1200,U 3,502,2,U,3,H,20,22
3852,L 9,1115,3,L,9,H,31,43
1278,R 2,525,2,R,2,T,25,19
4304,D 6,1234,3,D,6,T,68,77
3415,U 7,1022,5,U,7,H,18,31
3090,R 5,943,5,R,5,H,10,24
3005,U 8,926,7,U,8,H,22,-1
541,D 3,291,2,D,3,H,12,21
103,D 2,72,2,D,2,T,6,10
2878,D 9,898,5,D,9,T,40,11
2925,L 2,908,1,L,2,H,21,2
5736,D 13,1639,1,D,1,T,107,55
5101,D 9,1452,5,D,9,T,76,54
2021,U 8,712,5,U,8,T,62,56
822,U 4,392,2,U,4,H,16,22
6239,D 4,1812,3,D,4,T,149,75
2324,L 8,781,4,L,8,H,37,37
1657,D 7,630,5,D,7,T,41,59
3371,R 8,1011,8,R,8,H,35,38
2045,D 8,717,7,D,8,T,66,52
1480,L 4,580,1,L,4,H,14,42
2619,R 8,846,4,R,8,H,15,36
5756,L 8,1643,6,L,8,H,106,48
4067,D 6,1174,1,D,6,T,29,32
4168,D 10,1197,1,D,1,T,54,53
2920,D 7,907,3,D,7,T,22,7
2931,L 4,910,4,L,4,T,18,2
2400,L 9,795,9,L,9,H,20,30
1960,L 8,700,7,L,8,T,48,53
2357,D 8,787,5,D,8,T,29,29
6129,L 3,1768,3,L,3,T,147,55
1284,R 5,527,2,R,5,H,28,14
1780,L 5,658,5,L,5,T,49,54
160,U 1,113,1,U,1,T,2,22
6622,L 9,1948,5,L,9,T,135,86
5267,L 10,1499,1,L,1,T,97,60
2997,R 3,924,3,R,3,H,23,-8
2373,U 9,790,7,U,9,H,25,32
2996,R 3,924,2,R,3,H,22,-8
6595,R 8,1937,7,R,8,H,148,85
3841,U 6,1111,5,U,6,T,32,40
3151,D 8,959,6,D,8,T,18,16
6204,R 7,1800,4,R,7,H,143,73
4064,L 6,1173,4,L,6,T,31,32
3548,R 9,1049,6,R,9,T,12,29
2012,D 6,711,2,D,6,T,61,57
1674,D 4,634,3,D,4,T,49,58
2129,R 5,737,3,R,5,H,62,55
2407,D 5,797,1,D,5,H,26,29
4829,D 8,1385,1,D,8,H,63,68
4933,U 8,1411,2,U,8,T,51,52
4709,U 9,1357,9,U,9,H,58,57
6658,R 8,1962,3,R,8,T,137,98
5964,U 8,1717,3,U,8,H,128,50
5549,L 5,1579,5,L,5,T,87,73
4744,D 7,1365,7,D,7,T,64,53
4727,U 6,1361,2,U,6,T,62,56
4965,L 9,1415,6,L,9,H,44,53
4264,L 3,1222,1,L,3,H,77,61
6483,R 2,1897,2,R,2,T,138,74
4047,L 12,1166,1,L,1,T,33,32
3993,U 5,1154,3,U,5,T,35,33
4925,D 7,1409,2,D,7,T,51,57
3479,R 1,1034,1,R,1,T,17,38
6557,L 14,1922,1,L,1,H,133,84
6673,L 17,1969,1,L,1,T,140,102
1652,U 7,629,7,U,7,T,41,62
639,U 2,329,1,U,2,T,12,23
6179,D 2,1786,2,D,2,T,142,72
6699,D 9,1979,8,D,9,H,134,99
